EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
237324963,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,25100 SW PARKWAY AVE,WILSONVILLE,OR,97070-9600,0229,10,9,1000,194011,1,00,032000000,5,01,,0,0,02,0,12,,,,,CENTRAL OREGON SHRINE CLUB
237324964,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,25100 SW PARKWAY AVE,WILSONVILLE,OR,97070-9600,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,COLUMBIA COUNTY SHRINE CLUB
237324965,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,25100 SW PARKWAY AVE,WILSONVILLE,OR,97070-9600,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,DESERT SHRINE CLUB
237324968,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,25100 SW PARKWAY AVE,WILSONVILLE,OR,97070-9600,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,HARNEY COUNTY SHRINE CLUB
237324970,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,25100 SW PARKWAY AVE,WILSONVILLE,OR,97070-9600,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,LINCOLN COUNTY SHRINE CLUB
237324971,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,PO BOX 349,ALBANY,OR,97321-0000,0229,10,9,1000,194011,2,00,036000000,5,01,201612,0,0,02,0,12,0,0,0,,LINN COUNTY SHRINE CLUB
237326507,VETERANS OF FOREIGN WARS OF THE UNITED STATES DEPT OF OREGON,% EDWARD TIBBS,PO BOX 526,UNION,OR,97883-0526,1023,04,9,1000,194802,1,00,907908000,5,01,201706,0,0,02,0,06,0,0,0,,4060 HIGH VALLEY
237327662,PORTLAND DOG OBEDIENCE CLUB,% NANCY THORSON,PO BOX 1180,OREGON CITY,OR,97045-0180,0000,04,3,3000,197312,2,00,059281000,1,01,201612,0,0,02,0,12,0,0,0,,
237327825,KLEOS MINISTRIES INC,,PO BOX 141,KLAMATH FALLS,OR,97601-0190,0000,03,3,1500,197401,1,16,059029000,1,01,201612,5,3,02,0,12,668801,30764,30764,P70Z,
237327828,CROOK COUNTY UNITED FUND,,PO BOX 234,PRINEVILLE,OR,97754-0234,0000,03,3,1200,197312,1,15,994000000,1,01,201708,0,0,02,0,08,0,0,0,T70Z,
237328219,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% MADELINE GONSALVES,PO BOX 24,REEDSPORT,OR,97467-0024,0239,04,9,3000,194012,2,00,911520000,5,01,201706,0,0,02,0,06,0,0,0,S80,12849 GARDINER REEDSPORT
237328267,TOASTMASTERS INTERNATIONAL,% DONALD J CARLSON,PO BOX 402,HERMISTON,OR,97838-0402,0820,03,9,2000,194505,1,16,059319000,5,01,201612,0,0,02,0,12,0,0,0,,1739 TUMBLEWEED TOASTMASTERS CLUB
237328304,TOASTMASTERS INTERNATIONAL,% KEVIN W HANSSEN,6404 SKYLINE RD S,SALEM,OR,97306-9494,0820,03,9,2000,194505,1,16,059319000,5,01,201612,0,0,02,0,12,0,0,0,,2397 BOOTSTRAPPERS CLUB
237328335,SIUSLAW PIONEER MUSEUM ASSOCIATION INC,,PO BOX 2637,FLORENCE,OR,97439-0164,0000,03,3,1000,197404,1,15,060000000,1,01,201612,5,3,02,0,12,923390,37686,37686,,
237328436,AMERICAN COLLEGE OF EMERGENCY PHYSICIANS,% LIZ MESBERG,PO BOX 13391,PORTLAND,OR,97213-0391,2210,06,9,2000,197111,2,00,059179000,5,01,201606,4,4,01,0,06,144194,135044,135044,,OREGON
237328592,CHURCH OF CHRIST CENTRAL POINT OREGON,% M A ADAMS,LOCAL,CENTRAL POINT,OR,97502-0000,0000,03,3,7000,194710,1,10,001000000,5,01,,0,0,06,0,12,,,,,
237328816,MEDFORD LINEBACKERS INC,% DON L PINKHAM,3551 E BARNETT RD STE 105,MEDFORD,OR,97504-7037,0000,03,3,2100,201305,1,16,317000000,1,01,201412,4,1,02,0,12,171875,2579,2579,N65,
237328833,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% KELLY THARP,PO BOX 1899,CORVALLIS,OR,97339-1899,0239,04,9,3000,196912,2,00,279319000,5,01,201706,0,0,02,0,06,0,0,0,,12839 CORVALLIS
237328974,WASHINGTON COUNTY POLICE OFFICERS ASSOCIATION,,PO BOX 513,HILLSBORO,OR,97123-0513,0000,05,3,3000,197403,2,00,263264279,5,01,201708,4,4,01,0,08,462162,328699,328699,,
237330163,AGLOW INTERNATIONAL,% KATHY REDWING,4403 SE 64TH AVE,PORTLAND,OR,97206-3607,2460,03,9,7000,197309,1,10,029994000,1,01,201612,0,0,06,0,12,0,0,0,,1381002 PORTLAND OR DAY COMMUNITY
237331386,ANCIENT FREE & ACCEPTED MASONS OF OREGON,% DONALD JUDSON,PO BOX 215,WOODBURN,OR,97071-0215,1101,10,9,1000,195010,1,00,150382265,5,01,201612,0,0,02,0,12,0,0,0,,106 WOODBURN LODGE
237331401,ROGUE RIVER KAY CEE INC,% ROBERT BUSCH,782 NE WHARTON DR,GRANTS PASS,OR,97526-1631,0000,10,3,1000,199703,1,00,602000000,1,01,201706,0,0,02,0,06,0,0,0,,
237331622,SHRINERS INTERNATIONAL,% AL KADER SHRINERS,25100 SW PARKWAY AVE,WILSONVILLE,OR,97070-9600,0229,10,9,1000,194011,1,00,036000000,5,01,,0,0,02,0,12,,,,,EUGENE SPRINGFIELD SHRINE CLUB
237332525,DISABLED AMERICAN VETERANS AUXILIARY INC,% JENNY HILL-CLARK,85371 PARKWAY RD,PLEASANT HILL,OR,97455-9751,2473,04,9,1000,197310,1,00,921908907,5,01,201704,0,0,02,0,06,0,0,0,,STATE DEPARTMENT OF OREGON
237332534,DISABLED AMERICAN VETERANS,% DONALD R SURRET JR,1503 NE 4TH ST,BEND,OR,97701-4241,0557,04,9,3000,194206,2,00,908279265,5,01,201706,0,0,02,0,06,0,0,0,,14 RANDY L NEWMAN
237332778,UNIVERSITY OF OREGON BOOKSTORE INC,,895 E 13TH AVE,EUGENE,OR,97401-4716,0000,03,3,2000,197307,1,16,918059000,1,01,201606,8,8,01,0,06,21207906,32316218,27863773,B43I,
237332834,OREGON RECREATION AND PARK ASSOCIATION INC,% MICHAEL KLEIN,PO BOX 12165,PORTLAND,OR,97212-0165,0000,03,3,1000,199008,1,16,205995000,1,01,201612,4,4,01,0,12,221564,319948,316198,,
237333810,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% LINDA STENT,PO BOX 126,SALEM,OR,97308-0126,0239,04,9,3000,196912,2,00,279319000,5,01,201706,0,0,02,0,06,0,0,0,,65797 36 R DISTRICT
237334005,WESTERN WOODCARVERS ASSOCIATION,% JIM MATHER,12805 SW WATKINS AVE,TIGARD,OR,97223-5126,0000,07,3,1000,197505,2,00,281318000,1,01,201612,0,0,02,0,12,0,0,0,,
237334344,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% ERIN ROWLEY,PO BOX 66,FOREST GROVE,OR,97116-0066,0239,04,9,3000,194012,2,00,911520000,5,01,201706,0,0,02,0,06,0,0,0,,12789 FOREST GROVE
237334827,SANDY HIGH ALUMNI ASSOCIATION,,PO BOX 1051,SANDY,OR,97055-1051,0000,03,3,1000,201403,1,15,000000000,1,01,201703,0,0,02,0,03,0,0,0,B11,
237334843,EDEN HILLS INC,,ROUTE 1 BOX 190 A17,CARLTON,OR,97111-9801,0000,03,3,7000,197401,1,10,001349000,1,01,,0,0,06,0,12,,,,,
237334851,NATIONAL ACADEMY OF ARTISTIC GYMNASTICS,% OFFICE MANAGER,1205 OAK PATCH RD,EUGENE,OR,97402-3223,0000,03,3,2000,197401,1,11,046030000,1,01,201705,4,6,01,0,05,293499,1041884,1041884,,OREGON
237335729,NEWBERG EDUCATION ASSOCIATION,% CAROL GALLAGHER,PO BOX 943,NEWBERG,OR,97132-0943,0000,05,1,3000,199701,2,00,261000000,1,01,201708,0,0,02,0,08,0,0,0,,
237335737,INDEPENDENT ORDER OF ODD FELLOWS,% RUSSELL CHASE,1834 NW 2ND ST,BEND,OR,97703-1815,0028,08,9,1000,196205,1,00,036000000,5,01,201612,0,0,02,0,12,0,0,0,,218 BEND LODGE
237336805,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% BRADLEY KING,PO BOX 24,TUALATIN,OR,97062-0024,0239,04,9,3000,196912,2,00,279319000,5,01,201612,0,0,02,0,12,0,0,0,,12828 TUALATIN
237338125,SALEM INDEPENDENT CHURCH,,1733 HOWELL PRAIRIE RD NE,SALEM,OR,97305-9667,0000,03,3,7000,197401,1,10,001000000,1,01,,0,0,06,0,09,,,,,
237341664,AMERICAN POSTAL WORKERS UNION,% JEANNETTE DOUGAN,PO BOX 1182,KLAMATH FALLS,OR,97601-0064,2474,05,9,3000,197311,2,00,263279000,5,01,201612,0,0,02,0,12,0,0,0,,457 KLAMATH FALLS LOCAL
237343291,NATIONAL ASSOCIATION OF WOMEN IN CONSTRUCTION,% DAWN KILLOUGH,PO BOX 15137,SALEM,OR,97309-2137,1509,06,9,2000,196102,2,00,008061000,5,01,201709,0,0,02,0,09,0,0,0,,198 SALEM
237344524,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JOHN PEDERSEN,PO BOX 5042,BEAVERTON,OR,97006-0042,0239,04,9,3000,194012,2,00,279319000,5,01,201706,0,0,02,0,06,0,0,0,,12781 BEAVERTON
237345364,JAZZ SOCIETY OF OREGON,,P O BOX 19882US,PORTLAND,OR,97280-0000,0000,03,3,1000,197912,1,16,119090000,1,01,201706,3,3,01,0,06,32446,66473,22939,A68Z,
237345969,AUDUBON SOCIETY OF CORVALLIS,,PO BOX 148,CORVALLIS,OR,97339-0148,0000,03,3,1000,197402,1,16,000000000,1,01,201706,4,4,01,0,06,257867,108598,107429,,
237345974,MOUNT PISGAH ARBORETUM,,34901 FRANK PARRISH RD,EUGENE,OR,97405-9673,0000,03,3,1200,197411,1,16,998000000,1,01,201612,6,5,01,0,12,1599553,628861,628861,C410,
237345990,JANUS YOUTH PROGRAMS INC,,707 NE COUCH ST,PORTLAND,OR,97232-2922,0000,03,3,1200,197402,1,15,328572030,1,01,201606,7,8,01,0,06,6136005,12383410,11743553,P300,
237346102,WHOLE SYSTEMS FOUNDATION,% NORTON L SMITH,PO BOX 511,TALENT,OR,97540-0511,0000,03,3,1000,197404,1,03,023000000,1,01,201612,5,3,00,1,12,747434,29730,,,
237348081,CASCADE FOOTHILLS GRASS SEED ASSOCIATION,% JOHN J BEITEL,14686 COON HOLLOW RD SE,STAYTON,OR,97383-9300,0000,05,3,1000,197601,2,00,232249000,1,01,201712,0,0,02,0,12,0,0,0,,
237348113,EDISON HIGH SCHOOL,,9020 SW BVTN HILLSDALE HWY,PORTLAND,OR,97225-2436,0000,03,3,2000,197402,1,11,046030000,1,01,201606,6,6,01,0,06,3811517,3039061,2898969,,
237348164,GIANT SCHNAUZER CLUB OF AMERICA INC,% CINDY KENNARD,58508 MCINTYRE RD,LA GRANDE,OR,97850-5506,0000,07,3,1000,197401,2,00,281000000,1,01,201612,4,3,01,0,12,133847,55101,55101,,
237350004,ASSEMBLY OF GOD,,PO BOX 31,BUTTE FALLS,OR,97522-0031,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
237350710,AMERICAN LEGION,,PO BOX 590,LA PINE,OR,97739-0590,0925,19,9,1000,194603,1,00,907908000,5,01,201706,4,5,01,0,06,102093,831116,147254,W30Z,45 LAPINE POST
237351232,AMERICAN ASSOCIATION FOR WOMEN IN COMMUNITY COLLEGES,% SHERRI WEBB,PO BOX 14007,SALEM,OR,97309-7070,0000,06,3,2000,197604,2,00,205033120,5,01,201606,4,4,01,0,06,467702,114849,98581,,
237352113,KIWANIS INTERNATIONAL INC,% DENNIS ULRICH,PO BOX 1144,WILLAMINA,OR,97396-1144,0026,04,9,1300,197004,2,00,319000000,5,01,201712,0,0,02,0,12,0,0,0,,K07323 WEST VALLEY WILLAMINA
237352193,BETA ALPHA PSI NATIONAL COUNCIL,% JOEL SNEED,1208 UNIVERSITY OF OREGON,EUGENE,OR,97403-1205,2498,03,9,1200,197402,1,16,059036000,5,01,201704,0,0,02,0,04,0,0,0,,2 BETA CHAPTER UNIVERSITY OF OREGON
237352224,BETA ALPHA PSI NATIONAL COUNCIL,% AMY BOURNE,302 AUSTIN HALL,CORVALLIS,OR,97331-0000,2498,03,9,1200,197402,1,16,059036000,5,01,201704,0,0,02,0,04,0,0,0,,5 EPSILON CHAPTER OREGON STATE UNIV
237355533,LITTLE LEAGUE BASEBALL INC,% RYAN SMITH,PO BOX 230369,TIGARD,OR,97281-0369,3158,03,9,1000,197404,1,15,321059000,1,01,201609,3,4,01,0,09,84544,197460,191811,N63Z,4370411 TIGARD LL
237355562,CHAMBER MUSIC NORTHWEST,,5125 SW MACADAM AVE STE 125,PORTLAND,OR,97239-3817,0000,03,3,2000,197403,1,15,090149119,1,01,201609,7,6,01,0,09,5681985,1533064,1523043,A6C0,
237356995,CHURCH OF RENEWED CHRISTIANS,,1823 SE 131ST AVE,PORTLAND,OR,97233-1701,0000,03,3,1270,197403,1,10,001000000,1,01,,0,0,06,0,12,,,,,
237358083,CFA SOCIETY OF PORTLAND INC,,PO BOX 434,PORTLAND,OR,97207-0000,0000,06,3,1000,200303,2,00,000000000,1,01,201606,4,4,01,0,06,423690,184860,184860,S41,
237358978,INTERNATIONAL ORDER OF THE RAINBOW GIRLS,% MAJ BRITT BAKER,2935 NE 21ST AVE,PORTLAND,OR,97212-3445,5329,03,9,1000,194207,1,15,036279000,5,01,201712,0,0,02,0,12,0,0,0,,92 KELLOGG ASSEMBLY
237358995,3 H O FOUNDATION OREGON GURU RAM DAS ASHRAM,% 3HO FOUNDATION OF OREGON,3635 HILYARD ST,EUGENE,OR,97405-3868,0000,03,3,2000,197602,1,16,059349000,1,01,201612,0,0,02,0,12,0,0,0,,
237359693,KIWANIS FOUNDATION INC REDMOND,,PO BOX 253,REDMOND,OR,97756-0041,0000,03,3,1000,197404,1,15,602000000,1,01,201612,4,3,01,0,12,399381,81354,81354,S82Z,
237359796,EXPERIMENTAL AIRCRAFT ASSOCIATION CHAPTER 411,% JAMES A BAKER,PO BOX 411,MIDLAND,OR,97634-0411,0000,07,3,1000,197404,2,00,281318319,1,01,201712,0,0,02,0,12,0,0,0,,
237359798,GLIDE FIRE ASSOCIATION INC,,PO BOX 170,GLIDE,OR,97443-0170,0000,04,3,3000,197404,1,00,407000000,1,01,201612,0,0,02,0,12,0,0,0,,
237361814,JESUIT VOLUNTEER CORPS NORTHWEST,,2780 SE HARRISON STREET,MILWAUKIE,OR,97222-7574,0000,03,3,1200,197404,1,15,603408006,1,01,201607,6,7,01,0,07,4154769,6375639,6112481,T40Z,
237365224,SCOTTS MILLS AREA HISTORICAL SOCIETY,% MARGARET GERSCH,PO BOX 226,SCOTTS MILLS,OR,97375-0226,0000,03,3,2000,197505,1,15,060000000,1,01,201706,0,0,02,0,06,0,0,0,,
237366370,FRATERNAL ORDER OF EAGLES,% WORTHY SECRETARY,PO BOX 876,SUTHERLIN,OR,97479-0876,0102,08,9,1000,199108,2,00,260000000,5,01,201705,0,0,02,0,05,0,0,0,,3508 AERIE
237366812,ROGUE COMMUNITY HEALTH,,900 E MAIN ST,MEDFORD,OR,97504-7136,0000,03,3,1200,197407,1,15,123179564,1,01,201612,8,8,01,0,12,10254112,13009126,12995679,E30Z,
237366814,PRINEVILLE ROCKHOUND POW-WOW ASSOCIATION,% JANICE VAN CURA,PO BOX 671,PRINEVILLE,OR,97754-0668,0000,04,3,1000,197404,2,00,404281000,1,01,201606,0,0,02,0,06,0,0,0,,
237367324,CORVALLIS CHURCH OF CHRIST,,PO BOX 1314,CORVALLIS,OR,97339-1314,0000,03,3,7000,197405,1,10,001000000,1,01,,0,0,06,0,12,,,,,
237367564,INTERNATIONAL ASSOCIATION OF FIRE FIGHTERS,% BRIAN ANDERS,455 SISKIYOU BLVD,ASHLAND,OR,97520-2135,0160,05,9,3000,195903,2,00,263000000,5,01,201612,0,0,02,0,12,0,0,0,,L1269 ASHLAND
237368579,ALFA ROMEO OWNERS OF OREGON INC,,PO BOX 19972,PORTLAND,OR,97280-0972,0000,07,3,1000,197405,2,00,281288318,1,01,201612,3,3,01,0,12,62361,92487,92487,,
237368582,WEST SALEM CHRISTIAN CHURCH,,995 EDGEWATER ST NW,SALEM,OR,97304-3819,0000,03,3,7000,197405,1,10,001006007,1,01,,0,0,06,0,01,,,,,
237368586,1ST WAY OF EUGENE INC,,PO BOX 1704,SPRINGFIELD,OR,97477-0105,0000,03,3,2000,197405,1,15,124125000,5,01,201612,3,2,02,0,12,84069,23206,22628,,1ST WAY
237368589,PORTLAND SOCIETY FOR CALLIGRAPHY,% LEE LITTLEWOOD,2915 NE 21ST AVE,PORTLAND,OR,97212-3445,0000,03,3,2000,197405,1,16,091092123,1,01,201612,3,3,02,0,12,91942,34236,34236,,
237368634,BROOKINGS HARBOR CHRISTIAN CHURCH,,PO BOX 4006,BROOKINGS,OR,97415-0228,0000,03,3,7000,197405,1,10,001006007,1,01,,0,0,06,0,12,,,,,
237368635,PRIOR OF THE EUGENE PRIORY AND HIS SUCCESSORS A CORPORATION SALE,,1515 RIVER LOOP 1,EUGENE,OR,97404-1493,0000,03,3,7000,197406,1,10,001029000,1,01,,0,0,06,0,12,,,,,
237371454,NEWBERG ROTARY FOUNDATION,,PO BOX 1029,NEWBERG,OR,97132-8029,0000,03,3,1000,197706,1,15,040000000,1,01,201706,5,4,01,0,06,735413,270395,199870,S82Z,
237372027,AGLOW INTERNATIONAL,% WANDA FRANK,182 SILVER FALLS DR SE,SILVERTON,OR,97381-9743,2460,03,9,7000,197309,1,10,029994000,1,01,201612,0,0,06,0,12,0,0,0,,1382001 OREGON NORTH AREA TEAM
237372144,PORTLAND ACTORS ENSEMBLE,,PO BOX 8671,PORTLAND,OR,97207-8671,0000,03,3,3000,197505,1,15,088090092,1,01,201609,2,3,01,0,09,23621,59521,59521,,
237375900,TIGARD BABE RUTH LEAGUE INC,% JAMES EDEN,PO BOX 23371,PORTLAND,OR,97281-3371,0000,03,3,1000,197406,1,15,321000000,1,01,201509,0,0,02,0,09,0,0,0,,
237375965,PACIFIC NORTHWEST SECTION SOCIETY FOR RANGE MANAGEMENT,% CRAIG OBERMILLER,9605 SW REIF RD,POWELL BUTTE,OR,97753-1591,0000,03,3,2000,197408,1,16,123124149,1,01,201611,0,0,02,0,11,0,0,0,,
237376022,BEND CITY POLICE ASSOCIATION,,555 NE 15TH ST,BEND,OR,97701-4400,0000,05,3,3000,197406,2,00,261264000,1,01,201612,4,3,01,0,12,285469,84296,58393,,
237376263,DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,% JUDY A PAVLICEK,2335 E MADRONA LN,CANBY,OR,97013-2522,1741,06,9,2000,196506,2,00,061000000,5,01,201706,0,0,02,0,06,0,0,0,,OR ALPHA PHI CHAPTER
237378109,MARION-POLK VETERINARY ASSOCIATION,% EMILY JOHNSON,PO BOX 4199,SALEM,OR,97302-8199,0000,06,3,2000,197406,2,00,205408000,5,01,201612,0,0,02,0,12,0,0,0,,
237379756,PORTLAND LUTHERAN SCHOOL,,1700 NE KNOTT ST,PORTLAND,OR,97212-3301,1709,03,9,7000,194107,1,10,001029000,5,01,201606,6,4,06,0,06,2482501,168965,-66690,,PORTLAND LUTH H S
237380060,GRANT COUNTY SENIOR CITIZENS ASSOCIATION,,142 NE DAYTON ST,JOHN DAY,OR,97845-1203,0000,03,3,1000,197404,1,16,319000000,1,01,201612,6,4,01,0,12,1264037,114028,104104,,
237382209,PORTLAND TRIUMPH OWNERS ASSOCIATION,,PO BOX 33140,PORTLAND,OR,97292-3140,0000,07,3,1000,197506,2,00,317288000,1,01,201701,0,0,02,0,01,0,0,0,,
237382469,PORTLAND METROPOLITAN SOFTBALL ASSOCIATION,,10737 N UNION CT,PORTLAND,OR,97217-7729,0000,04,3,1000,000000,0,00,000000000,5,01,201610,5,6,01,0,10,670148,1110176,387029,,
237382591,ROLLING VIEW ESTATES IMPROVEMENT DISTRICT,% DISTRICT TREASURER,5720 SW MERIDIAN WAY,TUALATIN,OR,97062-6754,0000,12,3,2000,197504,2,00,250000000,1,01,201612,0,0,02,0,12,0,0,0,,
237383700,OPTIMIST INTERNATIONAL,% KELLEY M JANZEN,145 WOODBERRY LN,ROSEBURG,OR,97471-9570,1334,04,9,3000,195807,2,00,328908905,5,01,201509,0,0,02,0,09,0,0,0,S80,32128-OPTIMIST CLUB OF ROSEBURG OR
237383713,OPTIMIST INTERNATIONAL,% TOM ZANDOLI,PO BOX 1912,NEWPORT,OR,97365-0131,1334,04,9,3000,195807,2,00,049058000,5,01,201709,0,0,02,0,09,0,0,0,,32211 OC OF NEWPORT-YAQUINA BAY OR
237385870,OREGON RETIRED EDUCATORS MEMORIAL FUND INC,% CHERYL HAFER,61351 CONLEY RD,COVE,OR,97824-8500,0000,03,3,1000,197411,1,15,561000000,1,01,201706,0,0,02,0,06,0,0,0,,
237386644,CHINESE AMERICAN CITIZENS ALLIANCE,% KENT LEE,2211 SW 1ST AVE UNIT 103,PORTLAND,OR,97201-5066,0934,08,9,1000,194604,1,00,032000000,5,01,201612,0,0,02,0,12,0,0,0,,PORTLAND LODGE
237387390,FRATERNAL ORDER OF EAGLES,% MADAM SECRETARY,PO BOX 1242,SUTHERLIN,OR,97479-1242,0102,08,9,1000,199108,2,00,260000000,5,01,201705,0,0,02,0,05,0,0,0,,3508 AUX
237389706,GOSPEL ECHO INC,% MARK FURNISH,3184 SE ROOD BRIDGE RD,HILLSBORO,OR,97123-8653,0000,03,3,7000,197410,1,15,006007029,1,01,201612,0,0,02,0,12,0,0,0,,
237390074,HISTORICAL AUTOMOBILE CLUB OF OREGON,% MICHAEL BOSTWICK,PO BOX 103,CLACKAMAS,OR,97015-0103,0000,04,3,3000,197409,2,00,119429125,1,01,201612,0,0,02,0,12,0,0,0,,
237390205,CHEHALEM SWIM CLUB INC,,125 S ELLIOT ROAD,NEWBERG,OR,97132-2295,0000,03,3,1200,198208,1,16,287298000,1,01,201612,2,3,02,0,12,20317,26884,26884,,
237391292,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% LINDA PALMER,PO BOX 337,UNION,OR,97883-0337,0239,04,9,3000,196912,2,00,074076000,5,01,201606,0,0,02,0,06,0,0,0,,12950 UNION
237391294,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% BETH LOWE,302 RIVERSIDE AVE,WALLOWA,OR,97885-8101,0239,04,9,3000,196912,2,00,074076000,5,01,201406,0,0,02,0,06,0,0,0,,12953 WALLOWA
237393221,CENTRAL COAST HUMANE SOCIETY INC,,PO BOX 71,NEWPORT,OR,97365-0017,0000,03,3,1400,197408,1,15,913000000,1,01,201706,4,4,01,0,06,182713,102172,101315,D200,
237393223,LABORS COMMUNITY SERVICE AGENCY INC,,9955 SE WASHINGTON ST STE 211,PORTLAND,OR,97216-2452,0000,03,3,1000,197409,1,15,408600000,1,01,201706,4,4,01,0,06,160260,309866,309763,J20Z,
237394955,AUSTIN-HEALEY CLUB,% KAY LENSCHOW,12465 NW MCDANIEL RD,PORTLAND,OR,97229-3930,0000,07,3,1000,197501,2,00,281000000,5,01,201612,1,3,01,0,12,4875,52753,52753,,
237395096,US-CHINA PEOPLES FRIENDSHIP ASSOCIATION,% PAUL MORRIS,2234 NE 25TH AVE,PORTLAND,OR,97212-4737,0000,03,3,1200,197407,1,15,908910000,5,01,201612,0,0,02,0,12,0,0,0,,
237395606,NORTHWEST BAPTIST SEMINARY,,5000 DEER PARK DR SE,SALEM,OR,97317-9392,0000,03,3,1000,197408,1,15,046000000,1,01,201606,1,0,02,0,06,1,0,0,B58Z,
237396730,S W PORTLAND LITTLE LEAGUE,,PO BOX 19714,PORTLAND,OR,97280-0714,0000,03,3,1200,197505,1,16,321000000,1,01,201610,3,4,01,0,10,27249,107431,107431,,
237397206,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% JAMES BEZJAK,PO BOX 3340,ASHLAND,OR,97520-0312,0239,04,9,3000,196912,2,00,074076000,5,01,201703,0,0,02,0,03,0,0,0,,12879 ASHLAND
237399406,SANITAM MEMORIAL HOSPITAL AUXILIARY,% CHAR BARTOSZ,1401 N 10TH AVE,STAYTON,OR,97383-1311,0000,03,3,1000,195607,1,15,151000000,1,01,201612,3,3,02,0,12,44207,39122,13726,,
237400052,OREGON YOUTH SOCCER ASSOCIATION,,7920 SW CIRRUS DR,BEAVERTON,OR,97008-5942,0000,03,3,2000,197412,1,16,288321000,1,01,201606,4,5,01,0,06,247847,967141,952754,,
237400353,BILL JOHN WATSON PASTOR OF THE CHRISTIAN LIFE CENTER AND HIS SUCC,% DAVID JENSEN,2672 CANTERBURY ST,EUGENE,OR,97404-1903,0000,03,3,7000,197410,1,10,001000000,1,01,,0,0,06,0,12,,,,,
237402724,SMITH COLLEGE CLUB OF OREGON,% JULIE GLASGOW,1111 N MORGAN ST,PORTLAND,OR,97217-1666,0000,03,3,2000,198308,1,15,602034000,5,01,201705,0,0,02,0,05,0,0,0,,
237403649,HAINES STAMPEDE & RODEO,,PO BOX 202,HAINES,OR,97833-0202,0000,04,3,1000,199304,2,00,297000000,1,01,201701,4,4,01,0,01,172883,140644,111436,,
237404525,AMERICAN COUNCIL OF ENGINEERING COMPANIES OF OREGON,,5319 SW WESTGATE DR STE 224,PORTLAND,OR,97221-2400,0000,06,3,2000,197509,2,00,205000000,1,01,201706,4,5,01,0,06,272522,590202,590202,,ACEC OREGON
237406322,KNIGHTS OF COLUMBUS,% FINANCIAL SECRETARY,2315 N MAIN ST,NEWBERG,OR,97132-6081,0188,08,9,1000,194010,1,00,036029265,5,01,201706,0,0,02,0,06,0,0,0,,6602 ST PETERS COUNCIL
237408414,SWEET ADELINES INTERNATIONAL,,PO BOX 904,REDMOND,OR,97756-0195,1321,03,9,2000,195510,1,16,119059000,5,01,201704,0,0,02,0,04,0,0,0,A6BZ,CENTRAL OREGON SHOWCASE
237414844,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% TRACY PARKER,2761 W LORRAINE AVE,ROSEBURG,OR,97471-6801,0239,04,9,3000,194012,2,00,088000000,5,01,201511,0,0,02,0,06,0,0,0,,12914 ROSEBURG UMPQUA
237415288,DEMOLAY ENDOWMENT FOUNDATION OF OREGON INC,,3612 SE 52ND AVE,PORTLAND,OR,97206-2914,0000,03,3,1000,198005,1,15,260000000,1,01,201612,4,3,02,0,12,493614,37365,33131,,
237416790,COLUMBIA WILLIAMETTE FACETERS GUILD INC,% ALLAN LINDBERG,PO BOX 2136,PORTLAND,OR,97208-2136,0000,04,3,3000,197708,2,00,090119000,1,01,201612,0,0,02,0,12,0,0,0,,
237416793,NORTHWEST INSTITUTE OF ADDICTIONS STUDIES INC,% CATHY MOONSHINE,7414 SE 13TH AVE,PORTLAND,OR,97202-5924,0000,03,3,2100,197507,1,16,125536000,1,01,201510,0,0,02,0,10,0,0,0,,
237416796,PARKDALE COMMUNITY CENTER,,PO BOX 17,PARKDALE,OR,97041-0017,0000,04,3,1000,198802,2,00,296000000,1,01,201412,1,1,02,0,12,1,8069,8069,,
